timestamp,open,high,low,close,stoch_k,stoch_d
2024-01-02 03:00:00,45168.75,45397.25,45168.74,45339.3,78.94947146645468,58.010003279068435
2024-01-02 03:15:00,45339.3,45643.75,45295.65,45461.1,64.4476885644766,55.491234575971056
2024-01-02 03:30:00,45461.1,45526.42,45278.9,45526.42,77.1620437956201,73.51973460885047
2024-01-02 03:45:00,45526.41,45528.0,45434.11,45455.53,63.36350364963481,68.32441200324384
2024-01-02 04:00:00,45455.52,45666.67,45326.6,45646.38,96.21927814112938,78.9149418621281
2024-01-02 04:15:00,45646.37,45849.84,45595.84,45748.52,85.12406401409486,81.56894860161968
2024-01-02 04:30:00,45748.53,45852.93,45620.62,45667.67,72.92272614332255,84.75535609951561
2024-01-02 04:45:00,45667.67,45799.54,45576.13,45759.3,86.31520484076104,81.45399833272616
2024-01-02 05:00:00,45759.3,45879.63,45658.28,45691.1,73.47972260124646,77.57255119511002
2024-01-02 05:15:00,45691.09,45857.13,45672.87,45831.12,91.92482479649841,83.90658407950197
2024-01-02 05:30:00,45831.12,45831.12,45632.0,45660.88,63.585970402676494,76.33017260014046
2024-01-02 05:45:00,45660.88,45790.21,45631.1,45673.48,62.72354121837972,72.74477880585155
2024-01-02 06:00:00,45673.48,45711.1,45553.3,45692.54,66.17000886027938,64.1598401604452
2024-01-02 06:15:00,45692.53,45710.22,45591.1,45647.92,28.995188919191293,52.62957966595014
2024-01-02 06:30:00,45647.92,45654.1,45522.4,45581.16,16.44878649609571,37.204661425188796
2024-01-02 06:45:00,45581.17,45586.94,45431.52,45584.99,34.248287250898436,26.56408755539515
2024-01-02 07:00:00,45585.0,45698.67,45551.1,45560.0,28.671531543594885,26.45620176352968
2024-01-02 07:15:00,45560.0,45580.0,45494.17,45496.57,15.283945396020494,26.067921396837946
2024-01-02 07:30:00,45496.58,45548.16,45200.0,45245.99,7.287045252883409,17.080840730832936
2024-01-02 07:45:00,45245.99,45434.0,45241.02,45433.99,39.645211026583475,20.73873389182913
2024-01-02 08:00:00,45433.99,45489.0,45335.46,45375.34,34.30639796517257,27.07955141487982
2024-01-02 08:15:00,45375.34,45469.52,45316.0,45450.0,48.99847124769696,40.98336007981767
2024-01-02 08:30:00,45450.0,45589.68,45437.28,45455.31,51.198187177892905,44.83435213025415
2024-01-02 08:45:00,45455.31,45484.32,45271.04,45301.99,20.45240339302511,40.21635393953833
2024-01-02 09:00:00,45302.0,45481.1,45264.39,45472.8,54.705516674354556,42.11870241509086
2024-01-02 09:15:00,45472.8,45560.0,45334.01,45525.12,83.43256004927181,52.863493372217164
2024-01-02 09:30:00,45525.11,45701.96,45518.66,45662.48,92.13483146067496,76.75763606143379
2024-01-02 09:45:00,45662.48,45705.8,45577.84,45637.93,85.39739231464311,86.98826127486329
2024-01-02 10:00:00,45637.92,45800.0,45625.0,45768.77,94.16926495024306,90.56716290852039
2024-01-02 10:15:00,45768.78,45800.0,45554.35,45638.03,69.75971322417412,83.1087901630201
2024-01-02 10:30:00,45638.04,45675.0,45333.33,45524.5,48.56332032635692,70.8307661669247
2024-01-02 10:45:00,45524.5,45524.5,44970.0,45258.73,34.78674698795219,51.03659351282775
2024-01-02 11:00:00,45258.73,45349.98,45073.89,45100.66,15.742168674699215,33.03074532966945
2024-01-02 11:15:00,45100.66,45117.64,44833.33,45004.01,17.65649083968682,22.728468834112746
2024-01-02 11:30:00,45004.0,45298.01,44887.46,45284.59,46.68190799342025,26.693522502602104
2024-01-02 11:45:00,45284.6,45300.0,45153.47,45184.82,36.3609091003133,33.5664359778068
2024-01-02 12:00:00,45184.83,45274.24,45018.01,45081.09,25.630256447391066,36.22435784704154
2024-01-02 12:15:00,45081.09,45189.65,44890.11,45189.19,36.81297650697769,32.93471401822735
2024-01-02 12:30:00,45189.18,45250.0,45072.96,45235.97,47.838226383261876,36.76048644587688
2024-01-02 12:45:00,45235.96,45399.84,45182.25,45357.84,75.88726362544614,53.51282217189524
2024-01-02 13:00:00,45357.84,45382.08,45214.14,45239.99,71.7833754037881,65.16962180416537
2024-01-02 13:15:00,45240.0,45298.0,45151.05,45208.01,66.13828529063984,71.26964143995802
2024-01-02 13:30:00,45208.0,45208.01,44950.48,45069.27,35.48343026659874,57.80169698700889
2024-01-02 13:45:00,45069.28,45119.14,44955.07,44966.15,14.91770152826035,38.84647236183297
2024-01-02 14:00:00,44966.16,45119.23,44955.07,45023.76,26.219763404155636,25.540298399671574
2024-01-02 14:15:00,45023.75,45152.26,44944.0,45125.89,46.25586094599116,29.131108626135717
2024-01-02 14:30:00,45125.89,45271.2,45072.63,45077.88,29.36995436995402,33.94852624003361
2024-01-02 14:45:00,45077.88,45226.14,45057.14,45154.69,46.22016497016583,40.615326762037
2024-01-02 15:00:00,45154.7,45243.0,45108.72,45121.11,40.428688823959064,38.672936054692975
2024-01-02 15:15:00,45121.1,45163.34,44790.96,44873.99,16.375433890817035,34.34142922831398
2024-01-02 15:30:00,44873.99,45071.1,44810.89,44958.76,34.94086290188314,30.58166187221975
2024-01-02 15:45:00,44958.76,45113.29,44887.15,45039.49,51.751207729468575,34.35583484072291
2024-01-02 16:00:00,45039.49,45150.0,44949.1,45093.77,63.05388972180555,49.91532011771909
2024-01-02 16:15:00,45093.77,45180.55,44929.92,44954.41,34.03506580043417,49.61338775056942
2024-01-02 16:30:00,44954.4,44984.74,44799.92,44831.53,8.447859403631492,35.178938308623735
2024-01-02 16:45:00,44831.53,44986.09,44742.96,44788.28,9.063274938004886,17.182066714023517
2024-01-02 17:00:00,44788.27,44844.2,44600.0,44843.99,37.94556765163265,18.485567331089676
2024-01-02 17:15:00,44844.0,44940.51,44801.1,44805.11,35.330290242011806,27.446377610549785
2024-01-02 17:30:00,44805.12,45011.97,44777.0,44943.84,59.22659546981221,44.16748445448555
2024-01-02 17:45:00,44943.85,45119.76,44921.1,45119.74,89.52545000430545,61.36077857204316
2024-01-02 18:00:00,45119.74,45297.26,45070.0,45153.59,79.3950606660349,76.04903538005085
2024-01-02 18:15:00,45153.6,45222.0,45042.0,45061.34,66.16470183288804,78.36173750107614
2024-01-02 18:30:00,45061.34,45061.35,44920.0,44927.37,46.95092218110915,64.17022822667737
2024-01-02 18:45:00,44927.37,45111.1,44840.01,44981.73,54.74715314230016,55.95425905209911
2024-01-02 19:00:00,44981.72,45006.36,44928.0,44985.22,55.24768379083843,52.315253038082574
2024-01-02 19:15:00,44985.22,45049.98,44958.85,44967.48,36.612462999270065,48.869099977469546
2024-01-02 19:30:00,44967.47,44967.48,44802.01,44831.76,10.525506477530817,34.1285510892131
2024-01-02 19:45:00,44831.75,44982.71,44807.09,44946.91,29.25795053003563,25.465306668945505
2024-01-02 20:00:00,44946.91,45061.1,44936.79,45005.98,41.185259969712504,26.98957232575965
2024-01-02 20:15:00,45005.98,45015.76,44862.11,44898.01,22.857687087787916,31.100299195845352
2024-01-02 20:30:00,44898.01,45147.36,44875.01,45147.36,100.0,54.68098235250014
2024-01-02 20:45:00,45147.35,45212.57,45045.0,45135.61,81.25487139516768,68.03751949431853
2024-01-02 21:00:00,45135.61,45217.35,45106.56,45182.16,91.52742331583875,90.92743157033549
2024-01-02 21:15:00,45182.16,45227.28,45150.0,45162.3,84.72029534178371,85.83419668426338
2024-01-02 21:30:00,45162.31,45249.99,45102.72,45241.5,98.10482610830884,91.45084825531042
2024-01-02 21:45:00,45241.49,45329.83,45209.41,45317.58,97.65657879634237,93.49390008214498
2024-01-02 22:00:00,45317.58,45410.91,45274.48,45274.5,75.14395043731729,90.30178511398951
2024-01-02 22:15:00,45274.51,45327.42,45211.73,45322.78,83.94132653061148,85.58061858809037
2024-01-02 22:30:00,45322.77,45354.16,45251.77,45270.37,73.77495801455487,77.62007832749454
2024-01-02 22:45:00,45270.37,45285.54,45223.12,45274.57,62.73947145472863,73.48525199996499
2024-01-02 23:00:00,45274.57,45294.94,45196.45,45288.02,60.12524741230872,65.54655896053073
2024-01-02 23:15:00,45288.02,45310.0,45225.85,45233.3,42.36996657905862,55.07822848203199
2024-01-02 23:30:00,45233.3,45238.07,45151.91,45204.99,33.184074759075905,45.226429583481085
2024-01-02 23:45:00,45204.99,45262.79,45188.15,45262.69,42.77220077220032,39.44208070344495
2024-01-03 00:00:00,45262.7,45268.91,45187.22,45220.53,26.494208494206696,34.15016134182764
2024-01-03 00:15:00,45220.54,45272.16,45206.88,45206.89,27.184177997525797,32.150195754644265
2024-01-03 00:30:00,45206.89,45219.15,45115.59,45160.07,18.644423020497925,24.107603170743474
2024-01-03 00:45:00,45160.07,45207.12,45146.84,45183.45,34.90561185124189,26.9114042897552
2024-01-03 01:00:00,45183.45,45230.0,45118.91,45229.99,58.84470963427776,37.464914835339194
2024-01-03 01:15:00,45230.0,45290.88,45224.44,45289.06,89.22894912813027,60.99309020454998
2024-01-03 01:30:00,45289.06,45294.11,45227.78,45240.95,70.22182388527769,72.76516088256191
2024-01-03 01:45:00,45240.95,45269.94,45167.57,45172.13,31.671521398162437,63.70743147052346
2024-01-03 02:00:00,45172.12,45208.16,45160.0,45204.02,49.535066099035554,50.47613712749189
2024-01-03 02:15:00,45204.01,45302.26,45204.01,45286.33,91.46622381743192,57.557603771543306
2024-01-03 02:30:00,45286.32,45286.33,45218.31,45256.89,75.69507687362658,72.23212226336467
2024-01-03 02:45:00,45256.9,45363.19,45256.89,45326.93,85.15637792696815,84.10589287267555
2024-01-03 03:00:00,45326.92,45384.84,45280.29,45353.76,88.31271387207337,83.05472289088937
2024-01-03 03:15:00,45353.77,45369.84,45297.67,45359.1,88.55185909980503,87.34031696628217
2024-01-03 03:30:00,45359.11,45369.15,45133.33,45150.27,6.735318675199954,61.19996388235945
2024-01-03 03:45:00,45150.27,45152.0,44940.93,45011.77,15.958189723141428,37.0817891660488
2024-01-03 04:00:00,45011.77,45125.0,45001.1,45064.73,27.8885359644982,16.86068145427986
2024-01-03 04:15:00,45064.73,45175.68,45064.72,45164.67,50.402108535513925,31.41627807438452
2024-01-03 04:30:00,45164.66,45168.44,45025.17,45051.1,24.818093757743505,34.36957941925187
2024-01-03 04:45:00,45051.1,45200.0,45041.73,45200.0,58.36092901714355,44.52704377013365
2024-01-03 05:00:00,45200.0,45318.62,45185.39,45301.43,81.21015521164269,54.79639266217658
2024-01-03 05:15:00,45301.44,45363.63,45218.48,45354.38,96.3955142104406,78.65553281307562
2024-01-03 05:30:00,45354.37,45500.0,45292.59,45414.99,84.79439068452929,87.4666867022042
2024-01-03 05:45:00,45415.0,45428.59,45325.0,45344.67,72.2163593109983,84.46875473532272
2024-01-03 06:00:00,45344.66,45398.37,45300.78,45363.63,72.66586490278569,76.5588716327711
2024-01-03 06:15:00,45363.62,45383.91,45224.01,45284.12,54.53530737316585,66.47251052898328
2024-01-03 06:30:00,45284.12,45309.58,45054.78,45070.27,9.498136175051782,45.56643615033443
2024-01-03 06:45:00,45070.28,45169.68,45045.95,45151.91,24.042594976760657,29.358679508326095
2024-01-03 07:00:00,45151.91,45174.07,44699.96,44736.81,4.606019699014863,12.715583616942434
2024-01-03 07:15:00,44736.81,44862.29,44336.0,44358.36,1.9209621993127648,10.18985895836276
2024-01-03 07:30:00,44358.35,44564.0,44278.74,44498.77,18.01663855362482,8.181206817317483
2024-01-03 07:45:00,44498.76,44511.46,43500.0,43702.88,10.519602403828587,10.15240105225539
2024-01-03 08:00:00,43702.89,43716.0,40750.0,41872.16,24.140935424675806,17.55905879404307
2024-01-03 08:15:00,41883.98,42517.52,41871.24,42316.43,33.80363451167587,22.82139078006009
2024-01-03 08:30:00,42316.43,42423.45,42048.0,42163.53,31.001320297044867,29.648630077798845
2024-01-03 08:45:00,42163.52,42794.77,42126.36,42789.38,46.09737187702721,36.96744222858265
2024-01-03 09:00:00,42789.39,42820.92,42502.0,42539.86,40.45731645294945,39.185336209007176
2024-01-03 09:15:00,42539.87,42694.0,42315.99,42468.28,41.78401815047087,42.77956882681585
2024-01-03 09:30:00,42468.28,42683.26,42404.01,42536.0,46.82747771368642,43.02293743903559
2024-01-03 09:45:00,42536.0,42571.1,42310.0,42529.4,47.306099227427694,45.30586503052834
2024-01-03 10:00:00,42529.4,42532.0,42259.14,42293.99,52.05630478759265,48.72996057623559
2024-01-03 10:15:00,42293.99,42385.46,42050.0,42101.72,24.269227529273348,41.210543848097906
2024-01-03 10:30:00,42101.71,42350.0,42064.56,42350.0,39.072607773120204,38.46604669666207
2024-01-03 10:45:00,42349.99,42352.94,42168.44,42179.99,16.8616717687955,26.734502357063022
2024-01-03 11:00:00,42180.0,42472.71,42175.14,42415.91,47.464068904685874,34.466116148867194
2024-01-03 11:15:00,42415.9,42478.6,42295.71,42419.83,57.42701863354064,40.584253102340675
2024-01-03 11:30:00,42419.82,42514.97,42346.0,42399.18,55.14006885007725,53.34371879610126
2024-01-03 11:45:00,42399.17,43009.02,42345.18,43000.01,99.06049925966144,70.54252891442644
2024-01-03 12:00:00,43000.01,43567.92,42881.1,43272.88,80.56287551386099,78.25448120786656
2024-01-03 12:15:00,43272.89,43461.71,43137.39,43434.39,91.20309370717831,90.27548949356692
2024-01-03 12:30:00,43434.39,43434.4,42787.84,42950.81,58.95128246062152,76.90575056055361
2024-01-03 12:45:00,42950.81,43080.0,42773.34,42992.67,58.895446880269695,69.68327434935652
2024-01-03 13:00:00,42992.68,43034.59,42816.35,42917.62,53.309208920289194,57.05197942039348
2024-01-03 13:15:00,42917.62,42917.62,42600.0,42785.6,38.50700749090164,50.237221097153515
2024-01-03 13:30:00,42785.6,42916.66,42741.1,42769.59,34.70975023308282,42.17532221475789
2024-01-03 13:45:00,42769.59,42919.84,42637.04,42906.0,45.8658422886305,39.694200004204994
2024-01-03 14:00:00,42906.0,43050.0,42831.1,42878.0,28.721381932391157,36.432324818034836
2024-01-03 14:15:00,42877.99,43014.41,42732.74,42749.12,17.305125854406096,30.630783358475924
2024-01-03 14:30:00,42749.13,42797.27,42500.0,42697.34,21.119434931506444,22.381980906101237
2024-01-03 14:45:00,42697.35,42734.86,42000.0,42255.72,23.677777777777887,20.70077952123015
2024-01-03 15:00:00,42255.72,42518.66,42161.1,42450.01,42.85809523809543,29.218435982459926
2024-01-03 15:15:00,42450.0,42673.55,42438.0,42673.55,64.14761904761933,43.56116402116422
2024-01-03 15:30:00,42673.55,43011.1,42631.1,42687.5,65.47619047619048,57.49396825396841
2024-01-03 15:45:00,42687.49,42718.51,42550.0,42596.67,56.82571428571412,62.14984126984132
2024-01-03 16:00:00,42596.66,42685.11,42518.7,42606.23,57.73619047619078,60.012698412698455
2024-01-03 16:15:00,42606.24,42771.09,42603.21,42720.0,70.97721828451982,61.84637434880824
2024-01-03 16:30:00,42719.99,42846.17,42643.07,42670.05,66.26940955395152,64.99427277155404
2024-01-03 16:45:00,42670.04,42776.0,42661.9,42721.02,71.31045396103232,69.51902726650123
2024-01-03 17:00:00,42721.02,42778.0,42581.1,42630.01,55.16588235294159,64.24858195597514
2024-01-03 17:15:00,42630.01,42900.11,42627.47,42816.0,65.9570755540047,64.14447062265954
2024-01-03 17:30:00,42815.99,42870.0,42757.78,42862.86,69.89439480097532,63.67245090264054
2024-01-03 17:45:00,42862.85,42966.27,42850.0,42917.62,89.13019192528672,74.99388742675558
2024-01-03 18:00:00,42917.61,42941.1,42830.27,42922.08,90.12668409410928,83.05042360679045
2024-01-03 18:15:00,42922.09,42939.24,42654.65,42688.81,27.96427551470769,69.07371717803457
2024-01-03 18:30:00,42688.81,42751.09,42647.73,42653.32,18.750162266012797,45.61370729160993
2024-01-03 18:45:00,42653.33,42758.86,42596.24,42749.68,43.76768699535335,30.160708258691283
2024-01-03 19:00:00,42749.69,42772.27,42591.09,42631.96,13.204559025884885,25.240802762417015
2024-01-03 19:15:00,42631.96,42781.1,42614.59,42766.43,46.7349005810554,34.56904886743121
2024-01-03 19:30:00,42766.44,42768.58,42697.71,42706.0,30.627965243350765,30.18914161676369
2024-01-03 19:45:00,42706.0,42845.23,42695.19,42845.23,67.7381523535387,48.36700605931495
2024-01-03 20:00:00,42845.23,42946.84,42754.0,42936.42,97.07097680955776,65.1456981354824
2024-01-03 20:15:00,42936.42,42983.77,42800.0,42890.36,76.21218294794842,80.3404373703483
2024-01-03 20:30:00,42890.35,42943.24,42848.35,42856.0,67.46205561780668,80.2484051251043
2024-01-03 20:45:00,42855.99,42886.0,42816.07,42874.01,72.04848731791925,71.90757529455813
2024-01-03 21:00:00,42874.0,42936.79,42816.1,42891.7,76.55342772741173,72.02132355437922
2024-01-03 21:15:00,42891.7,42891.7,42613.77,42712.0,26.548648648649515,58.38352123132683
2024-01-03 21:30:00,42712.0,42764.78,42633.64,42664.01,13.578378378379794,38.89348491814702
2024-01-03 21:45:00,42664.01,42753.55,42644.01,42708.01,25.470270270271687,21.865765765767005
2024-01-03 22:00:00,42708.01,42894.34,42690.02,42894.33,75.82702702702836,38.291891891893286
2024-01-03 22:15:00,42894.34,42958.94,42861.46,42884.01,73.03783783783925,58.1117117117131
2024-01-03 22:30:00,42884.0,42945.99,42863.35,42944.57,95.83683402381367,81.56723296289377
2024-01-03 22:45:00,42944.56,43219.36,42944.56,43138.49,86.64608068164895,85.17358418110062
2024-01-03 23:00:00,43138.5,43211.1,43072.58,43155.24,89.41197840122818,90.6316310355636
2024-01-03 23:15:00,43155.23,43220.56,43018.34,43040.35,70.30109263501394,82.11971723929703
2024-01-03 23:30:00,43040.36,43065.96,43002.15,43028.2,67.22551625434451,75.64619576352888
2024-01-03 23:45:00,43028.19,43147.72,43028.19,43102.8,79.57505853785523,72.3672224757379
2024-01-04 00:00:00,43102.79,43114.17,42955.5,43033.1,64.66618916575587,70.48892131931855
2024-01-04 00:15:00,43033.1,43136.0,43027.36,43128.0,74.22445001392424,72.82189923917845
2024-01-04 00:30:00,43128.0,43145.16,43067.89,43097.91,65.66445508244604,68.18503142070873
