timestamp,open,high,low,close,stoch_k,stoch_d,stoch_k2,stoch_d2,stoch_k3,stoch_d3,stoch_k4,stoch_d4
2025-08-26 16:15:00,111262.69,111378.35,111180.0,111332.85,96.5039263596269,97.80797063242288,97.45942052453196,98.1676507253585,97.70713860977013,94.3014953977449,97.70713860977013,85.66753446474237
2025-08-26 16:30:00,111332.84,111332.85,111188.66,111202.01,82.1666228433881,92.88992587594787,90.15371901749313,95.8708475411063,91.11377631751293,96.54696959282995,91.11377631751293,89.7594339015433
2025-08-26 16:45:00,111202.01,111380.03,111146.61,111321.58,93.34631058898555,90.67228659733352,96.73939116706941,94.78417690303151,97.05704647298742,96.46935657151916,97.05704647298742,91.79388836458887
2025-08-26 17:00:00,111321.57,111335.79,111113.67,111113.68,69.67989436058463,81.73094259765276,84.59959525874497,90.4975684811025,86.58929560445068,93.11681425118029,86.58929560445068,91.12739126538426
2025-08-26 17:15:00,111113.67,111320.55,111113.67,111278.19,86.84968299265299,83.29196264740771,92.79462851725309,91.37787164768916,94.87236292231024,92.40812032931532,94.87236292231024,92.45953896778494
2025-08-26 17:30:00,111278.19,111460.0,111216.24,111257.44,67.8425146848707,74.7906973460361,85.35474401891408,87.5829892649707,90.19587913284657,92.17864603314874,90.19587913284657,93.53805728730474
2025-08-26 17:45:00,111257.44,111584.61,111181.98,111584.6,99.99866744843095,84.89695504198487,99.99916323593443,92.71617859070055,99.99954352073352,92.91427029508526,99.99954352073352,93.7033885561821
2025-08-26 18:00:00,111584.6,111892.02,111583.38,111885.34,99.31399934275309,89.05172715868491,99.51957999208835,94.95782908231229,99.73259570311689,96.2000953197518,99.73259570311689,95.46346017277651
2025-08-26 18:15:00,111885.34,111945.69,111627.13,111642.29,63.53453041994096,87.61573240370832,78.9906655956562,92.836469607893,88.11016710035396,94.50954636426273,88.11016710035396,94.53772702698885
2025-08-26 18:30:00,111642.28,111750.0,111557.09,111594.73,57.81832167495917,73.55561714588441,73.81071420576176,84.10698659783544,86.24635545662582,93.52216544520755,86.24635545662582,93.16241608407083
2025-08-26 18:45:00,111594.72,111925.48,111575.79,111910.01,95.7116415470773,72.35483121399248,96.8016923780235,83.20102405981383,98.60174938081923,93.17271691022898,98.60174938081923,93.25187716117573
2025-08-26 19:00:00,111910.0,112371.0,111888.13,112317.65,95.75688164602724,83.09561495602124,96.52856854694366,89.04699171024298,98.20796958082929,92.79156037965708,98.20796958082929,93.96129648750737
2025-08-26 19:15:00,112317.65,112328.88,111931.48,111946.0,66.1982136750098,85.88891228937145,70.74493715324157,88.02506602606958,85.7242187788665,92.19507329928521,85.7242187788665,92.82801371809526
2025-08-26 19:30:00,111946.0,111964.07,111781.59,111884.98,59.12432086928711,73.69313873010805,61.34507249488969,76.20619273169164,83.6745524962462,91.55212255919031,83.6745524962462,92.53653940727483
2025-08-26 19:45:00,111884.99,111885.12,111737.38,111763.22,48.883954853577166,58.06882979929136,51.66105954681762,61.250356398316306,79.19274221157141,86.69987076687835,79.5846251515753,91.00776563020133
2025-08-26 20:00:00,111763.22,111777.26,111634.0,111709.03,18.667911685567407,42.22539580281056,47.35113295634398,53.45242166601711,77.33755563163297,81.48226727957928,77.76437907069705,89.76461562398637
2025-08-26 20:15:00,111709.04,111775.08,111600.84,111645.95,10.917669029745328,26.156511856296635,42.33415252956647,47.1154483442427,75.17802122560757,78.84571789126454,75.64551723674616,87.32921299558764
2025-08-26 20:30:00,111645.94,111825.16,111551.58,111569.55,2.1930145712822733,10.59286509553167,36.257784352556925,41.98102327948913,72.56247860321818,76.06769941800754,73.07923562428847,84.6638769877048
2025-08-26 20:45:00,111569.55,111576.11,111339.22,111356.37,1.6621760452804084,4.924286548769337,14.666700307816422,31.086212396646616,65.26429305032507,72.58558712769594,65.91850376376766,82.44471065404616
2025-08-26 21:00:00,111356.38,111469.07,111284.17,111392.01,9.922434971430338,4.59254186266434,17.664126759852493,22.862870473408623,66.48442314275916,69.87230400547749,67.11565398193515,80.5316405065771
2025-08-26 21:15:00,111392.02,111392.02,111197.65,111253.56,4.942407821575009,5.5090062794285855,4.764989133677353,12.365272067115432,61.74460801095507,66.51395070181437,62.465108311191884,76.91797639961437
2025-08-26 21:30:00,111253.56,111360.0,111092.8,111125.2,3.718709470083215,6.194517421029521,2.5348145830069044,8.321310158845593,57.35022252653191,62.710886682642794,58.15348648167494,72.91252808969894
2025-08-26 21:45:00,111125.19,111343.53,111125.19,111299.48,26.085420032309546,11.582179107989257,16.1696135190106,7.823139078564961,63.31667237247504,62.22398151318029,64.00756448454348,70.74086266026663
2025-08-26 22:00:00,111299.48,111343.25,111120.0,111154.74,8.457589163799536,12.753906222064098,4.845877014551906,7.850101705523145,58.36152002738806,60.19325573433751,59.14573725172764,68.28798113581476
2025-08-26 22:15:00,111154.74,111480.0,111154.73,111311.04,29.799552132829554,21.44752044297955,17.074010327021686,12.696500286861408,61.920979458107695,60.23734859612567,64.39586573375823,66.76910519403307
2025-08-26 22:30:00,111311.04,111457.75,111301.54,111360.0,36.48478890163265,24.913976732753913,21.61672383664461,14.512203726072743,63.67986549694999,61.8197593387302,66.04043573043302,65.59671086000665
2025-08-26 22:45:00,111359.99,111360.0,111105.45,111135.37,8.808011421239502,25.030784151900566,4.885971053748234,14.525568405804853,55.61004174480332,59.89310168181227,58.49509752877824,63.88166888920987
2025-08-26 23:00:00,111135.37,111226.0,111000.0,111041.46,8.637500000001333,17.97676677429116,4.684110629067993,10.395601839820289,52.2363287564937,58.36180386408868,55.340653730010025,62.10781069978202
2025-08-26 23:15:00,111041.47,111087.1,110918.26,110966.0,8.498593655428632,8.648035025556487,5.264086448341027,4.9447227103857605,49.52543127914416,55.26291681934779,52.80594678660573,60.79655500206584
2025-08-26 23:30:00,110966.0,111200.0,110965.99,111192.0,48.730729518995034,21.95560772480833,30.184143786525812,13.377446954644952,56.66190033339829,53.50842552845987,60.39730338890261,60.12471994276258
2025-08-26 23:45:00,111191.99,111723.92,111191.99,111418.15,62.047265595908605,39.75886292344409,55.12074098577512,30.189657073547334,60.369911327754345,54.69839292419762,67.9936985022185,60.677578961865244
